output_file,content_file,style_file,part,model_name,temperature,content_score,time_pitch_diff,onset.duration,onset.velocity,onset.drum_drums,copy_original_drums,style_name,content_name,Unnamed: 4,human_content_similarity,human_style_similarity,human_quality,comments,orig_csv_name
18 Reggae 2 In Bm.Verse_no_drum.X.18 Reggae 2 In Bm.Verse_no_drum.D_T01.mid,18 Reggae 2 In Bm.Verse_no_drum.mid,18 Reggae 2 In Bm.Verse_no_drum.mid,Verse,Drums,0.1,0.9075426279313502,0.8640577220726073,0.9164121430836216,,,False,18 Reggae 2 In Bm,18 Reggae 2 In Bm,,5,4,4,Too Similar,Temparature 0.1 Self_Blend (Rendering)
19 Teen Pop 1 In G.Chorus_no_drum.X.19 Teen Pop 1 In G.Chorus_no_drum.D_T01.mid,19 Teen Pop 1 In G.Chorus_no_drum.mid,19 Teen Pop 1 In G.Chorus_no_drum.mid,Chorus,Drums,0.1,0.7745264950116505,0.8538175801105681,0.9944755003596784,0.9942049539281804,,False,19 Teen Pop 1 In G,19 Teen Pop 1 In G,,4,4,3,Too similar,Temparature 0.1 Self_Blend (Rendering)
19 Teen Pop 1 In G.PreChorus_no_drum.X.19 Teen Pop 1 In G.PreChorus_no_drum.D_T01.mid,19 Teen Pop 1 In G.PreChorus_no_drum.mid,19 Teen Pop 1 In G.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.1,0.9956305374505908,0.9325569183696268,0.5103103630798288,0.8703882797784892,,False,19 Teen Pop 1 In G,19 Teen Pop 1 In G,,4,4,3,Too similar,Temparature 0.1 Self_Blend (Rendering)
19 Teen Pop 1 In G.Verse_no_drum.X.19 Teen Pop 1 In G.Verse_no_drum.D_T01.mid,19 Teen Pop 1 In G.Verse_no_drum.mid,19 Teen Pop 1 In G.Verse_no_drum.mid,Verse,Drums,0.1,0.8848528137423857,0.8965696844442065,1.0,1.0,,False,19 Teen Pop 1 In G,19 Teen Pop 1 In G,,4,4,3,Too similar,Temparature 0.1 Self_Blend (Rendering)
20 Modren Country #2 in G.Chorus_no_drum.X.20 Modren Country #2 in G.Chorus_no_drum.D_T01.mid,20 Modren Country #2 in G.Chorus_no_drum.mid,20 Modren Country #2 in G.Chorus_no_drum.mid,Chorus,Drums,0.1,0.9031767848668714,0.8028085673380783,0.3789699268573221,0.724051519047548,,False,20 Modren Country #2 in G,20 Modren Country #2 in G,,1,1,1,not music !,Temparature 0.1 Self_Blend (Rendering)
20 Modren Country #2 in G.PreChorus_no_drum.X.20 Modren Country #2 in G.PreChorus_no_drum.D_T01.mid,20 Modren Country #2 in G.PreChorus_no_drum.mid,20 Modren Country #2 in G.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.1,0.9206822390403072,0.6843777706440941,0.657095152939061,0.4852906898986824,,False,20 Modren Country #2 in G,20 Modren Country #2 in G,,1,1,1,Terrible all around,Temparature 0.1 Self_Blend (Rendering)
20 Modren Country #2 in G.Verse_no_drum.X.20 Modren Country #2 in G.Verse_no_drum.D_T01.mid,20 Modren Country #2 in G.Verse_no_drum.mid,20 Modren Country #2 in G.Verse_no_drum.mid,Verse,Drums,0.1,0.9055151155918408,0.5313814531667961,0.2160644594875804,0.2793174762702625,,False,20 Modren Country #2 in G,20 Modren Country #2 in G,,1,1,1,Weird braeks and groove changes,Temparature 0.1 Self_Blend (Rendering)
21 Classic Country #1 in G.Chorus_no_drum.X.21 Classic Country #1 in G.Chorus_no_drum.D_T01.mid,21 Classic Country #1 in G.Chorus_no_drum.mid,21 Classic Country #1 in G.Chorus_no_drum.mid,Chorus,Drums,0.1,0.9366752425082748,0.9554391195449494,0.5727082238519248,0.4660897116468787,,False,21 Classic Country #1 in G,21 Classic Country #1 in G,,1,1,1,So bad that it's funny !,Temparature 0.1 Self_Blend (Rendering)
21 Classic Country #1 in G.PreChorus_no_drum.X.21 Classic Country #1 in G.PreChorus_no_drum.D_T01.mid,21 Classic Country #1 in G.PreChorus_no_drum.mid,21 Classic Country #1 in G.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.1,0.9348880669473382,0.8445758515119317,0.5290564101843255,0.7163422139996585,,False,21 Classic Country #1 in G,21 Classic Country #1 in G,,3,4,3,Not good enough all around,Temparature 0.1 Self_Blend (Rendering)
21 Classic Country #1 in G.Verse_no_drum.X.21 Classic Country #1 in G.Verse_no_drum.D_T01.mid,21 Classic Country #1 in G.Verse_no_drum.mid,21 Classic Country #1 in G.Verse_no_drum.mid,Verse,Drums,0.1,0.9266303172569018,0.9399213348363764,0.7243212250090949,0.557969293255642,,False,21 Classic Country #1 in G,21 Classic Country #1 in G,,4,2,2,Awful sound and the groove is completely off,Temparature 0.1 Self_Blend (Rendering)
22 Country Rock #1 in Em.Chorus_no_drum.X.22 Country Rock #1 in Em.Chorus_no_drum.D_T01.mid,22 Country Rock #1 in Em.Chorus_no_drum.mid,22 Country Rock #1 in Em.Chorus_no_drum.mid,Chorus,Drums,0.1,0.8922528215429467,0.8546511472320139,0.5049816780922624,0.7400442751756612,,False,22 Country Rock #1 in Em,22 Country Rock #1 in Em,,2,1,1,Completely off,Temparature 0.1 Self_Blend (Rendering)
22 Country Rock #1 in Em.PreChorus_no_drum.X.22 Country Rock #1 in Em.PreChorus_no_drum.D_T01.mid,22 Country Rock #1 in Em.PreChorus_no_drum.mid,22 Country Rock #1 in Em.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.1,0.9333225796132912,0.7724349620121786,0.2607242173969979,0.4656481578781852,,False,22 Country Rock #1 in Em,22 Country Rock #1 in Em,,3,4,4,Good enough butcher can fix harmony mistakes,Temparature 0.1 Self_Blend (Rendering)
22 Country Rock #1 in Em.Verse_no_drum.X.22 Country Rock #1 in Em.Verse_no_drum.D_T01.mid,22 Country Rock #1 in Em.Verse_no_drum.mid,22 Country Rock #1 in Em.Verse_no_drum.mid,Verse,Drums,0.1,0.8388812251225812,0.82875128565307,0.6064967490557581,0.8555685404099015,,False,22 Country Rock #1 in Em,22 Country Rock #1 in Em,,4,3,4,Good Enough,Temparature 0.1 Self_Blend (Rendering)
23 Teen Pop #2 In D.Chorus_no_drum.X.23 Teen Pop #2 In D.Chorus_no_drum.D_T01.mid,23 Teen Pop #2 In D.Chorus_no_drum.mid,23 Teen Pop #2 In D.Chorus_no_drum.mid,Chorus,Drums,0.1,0.9674161218311758,0.7256492494015496,0.4653359731295512,0.8008081472694492,,False,23 Teen Pop #2 In D,23 Teen Pop #2 In D,,5,5,5,Very Good,Temparature 0.1 Self_Blend (Rendering)
23 Teen Pop #2 In D.PreChorus_no_drum.X.23 Teen Pop #2 In D.PreChorus_no_drum.D_T01.mid,23 Teen Pop #2 In D.PreChorus_no_drum.mid,23 Teen Pop #2 In D.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.1,0.9194419286315224,0.7452258592213633,0.9843091327750996,0.9961164901835045,,False,23 Teen Pop #2 In D,23 Teen Pop #2 In D,,4,4,4,Good Enough,Temparature 0.1 Self_Blend (Rendering)
23 Teen Pop #2 In D.Verse_no_drum.X.23 Teen Pop #2 In D.Verse_no_drum.D_T01.mid,23 Teen Pop #2 In D.Verse_no_drum.mid,23 Teen Pop #2 In D.Verse_no_drum.mid,Verse,Drums,0.1,0.8209179646522848,0.4570276616684066,0.5397906012273452,0.5608173758294743,,False,23 Teen Pop #2 In D,23 Teen Pop #2 In D,,3,2,3,"Aggressive sound and flat guitar notes, awful",Temparature 0.1 Self_Blend (Rendering)
24 Modern Country #3 In D.Chorus_no_drum.X.24 Modern Country #3 In D.Chorus_no_drum.D_T01.mid,24 Modern Country #3 In D.Chorus_no_drum.mid,24 Modern Country #3 In D.Chorus_no_drum.mid,Chorus,Drums,0.1,0.8396940193634843,0.9420307581451636,0.8361084788613781,0.7417043559970328,,False,24 Modern Country #3 In D,24 Modern Country #3 In D,,2,1,1,"Off synth playing wrong ascending notes, Horrible !",Temparature 0.1 Self_Blend (Rendering)
24 Modern Country #3 In D.PreChorus_no_drum.X.24 Modern Country #3 In D.PreChorus_no_drum.D_T01.mid,24 Modern Country #3 In D.PreChorus_no_drum.mid,24 Modern Country #3 In D.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.1,0.937114775946666,0.8192673380066641,0.8661653253920343,0.7535998864007133,,False,24 Modern Country #3 In D,24 Modern Country #3 In D,,3,4,4,Good Enough,Temparature 0.1 Self_Blend (Rendering)
24 Modern Country #3 In D.Verse_no_drum.X.24 Modern Country #3 In D.Verse_no_drum.D_T01.mid,24 Modern Country #3 In D.Verse_no_drum.mid,24 Modern Country #3 In D.Verse_no_drum.mid,Verse,Drums,0.1,0.9149886291182912,0.7004407535190825,0.3927464148290311,0.6401153016597086,,False,24 Modern Country #3 In D,24 Modern Country #3 In D,,3,3,2,"Breaking off during the track, completely wrong arrangement",Temparature 0.1 Self_Blend (Rendering)
25 Thrash Metal #1 in Em.Chorus_no_drum.X.25 Thrash Metal #1 in Em.Chorus_no_drum.D_T01.mid,25 Thrash Metal #1 in Em.Chorus_no_drum.mid,25 Thrash Metal #1 in Em.Chorus_no_drum.mid,Chorus,Drums,0.1,0.8070791660382179,0.8460271618820318,0.8147207688937048,0.5786289962141605,,False,25 Thrash Metal #1 in Em,25 Thrash Metal #1 in Em,,4,3,2,Terrible sound,Temparature 0.1 Self_Blend (Rendering)
25 Thrash Metal #1 in Em.PreChorus_no_drum.X.25 Thrash Metal #1 in Em.PreChorus_no_drum.D_T01.mid,25 Thrash Metal #1 in Em.PreChorus_no_drum.mid,25 Thrash Metal #1 in Em.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.1,0.7735167388289028,0.7339174839525041,0.4855385987685232,0.6273299444605347,,False,25 Thrash Metal #1 in Em,25 Thrash Metal #1 in Em,,4,3,2,Terrible sound,Temparature 0.1 Self_Blend (Rendering)
25 Thrash Metal #1 in Em.Verse_no_drum.X.25 Thrash Metal #1 in Em.Verse_no_drum.D_T01.mid,25 Thrash Metal #1 in Em.Verse_no_drum.mid,25 Thrash Metal #1 in Em.Verse_no_drum.mid,Verse,Drums,0.1,0.929043062668092,0.9670812162126656,0.8337581778670078,0.5851950915016286,,False,25 Thrash Metal #1 in Em,25 Thrash Metal #1 in Em,,3,3,2,"Flat distorted guitars, terrible sound",Temparature 0.1 Self_Blend (Rendering)
26 Classic Pop #2 In Eb.Chorus_no_drum.X.26 Classic Pop #2 In Eb.Chorus_no_drum.D_T01.mid,26 Classic Pop #2 In Eb.Chorus_no_drum.mid,26 Classic Pop #2 In Eb.Chorus_no_drum.mid,Chorus,Drums,0.1,0.7762577949751156,0.8200288434983755,0.470687582248975,0.4560170583420315,,False,26 Classic Pop #2 In Eb,26 Classic Pop #2 In Eb,,4,3,4,Good enough butcher can fix harmony mistakes,Temparature 0.1 Self_Blend (Rendering)
26 Classic Pop #2 In Eb.PreChorus_no_drum.X.26 Classic Pop #2 In Eb.PreChorus_no_drum.D_T01.mid,26 Classic Pop #2 In Eb.PreChorus_no_drum.mid,26 Classic Pop #2 In Eb.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.1,0.9439140865021814,0.7844873674517209,0.5365724816986182,0.4634599070992485,,False,26 Classic Pop #2 In Eb,26 Classic Pop #2 In Eb,,4,5,4,Good,Temparature 0.1 Self_Blend (Rendering)
26 Classic Pop #2 In Eb.Verse_no_drum.X.26 Classic Pop #2 In Eb.Verse_no_drum.D_T01.mid,26 Classic Pop #2 In Eb.Verse_no_drum.mid,26 Classic Pop #2 In Eb.Verse_no_drum.mid,Verse,Drums,0.1,0.922475791172086,0.805901630680268,0.0418121005003545,0.6838249632112597,,False,26 Classic Pop #2 In Eb,26 Classic Pop #2 In Eb,,5,4,4,Good enough but very boring,Temparature 0.1 Self_Blend (Rendering)
27 Teen Pop #3 In Am.Chorus_no_drum.X.27 Teen Pop #3 In Am.Chorus_no_drum.D_T01.mid,27 Teen Pop #3 In Am.Chorus_no_drum.mid,27 Teen Pop #3 In Am.Chorus_no_drum.mid,Chorus,Drums,0.1,0.8286804255632253,0.7902678046299785,0.5051129798538928,0.8530128258867848,,False,27 Teen Pop #3 In Am,27 Teen Pop #3 In Am,,4,4,3,Distorted chord ruins the entire track,Temparature 0.1 Self_Blend (Rendering)
27 Teen Pop #3 In Am.PreChorus_no_drum.X.27 Teen Pop #3 In Am.PreChorus_no_drum.D_T01.mid,27 Teen Pop #3 In Am.PreChorus_no_drum.mid,27 Teen Pop #3 In Am.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.1,0.7838044843552398,0.8095454869897089,0.7565950768036431,0.8334278097006285,,False,27 Teen Pop #3 In Am,27 Teen Pop #3 In Am,,5,5,3,Too similar,Temparature 0.1 Self_Blend (Rendering)
27 Teen Pop #3 In Am.Verse_no_drum.X.27 Teen Pop #3 In Am.Verse_no_drum.D_T01.mid,27 Teen Pop #3 In Am.Verse_no_drum.mid,27 Teen Pop #3 In Am.Verse_no_drum.mid,Verse,Drums,0.1,0.8518903414543424,0.8253750218199519,0.8747795920617137,0.8518169856429048,,False,27 Teen Pop #3 In Am,27 Teen Pop #3 In Am,,5,5,3,Too similar,Temparature 0.1 Self_Blend (Rendering)
28 Teen Pop #4 in Bb.Chorus_no_drum.X.28 Teen Pop #4 in Bb.Chorus_no_drum.D_T01.mid,28 Teen Pop #4 in Bb.Chorus_no_drum.mid,28 Teen Pop #4 in Bb.Chorus_no_drum.mid,Chorus,Drums,0.1,0.8775618105916064,0.8892545460663989,0.9087527119376796,0.6290856795942276,,False,28 Teen Pop #4 in Bb,28 Teen Pop #4 in Bb,,3,2,2,A complete mess,Temparature 0.1 Self_Blend (Rendering)
28 Teen Pop #4 in Bb.PreChorus_no_drum.X.28 Teen Pop #4 in Bb.PreChorus_no_drum.D_T01.mid,28 Teen Pop #4 in Bb.PreChorus_no_drum.mid,28 Teen Pop #4 in Bb.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.1,0.7797718240068858,0.9028940462915308,0.976424005226174,0.6584880844609484,,False,28 Teen Pop #4 in Bb,28 Teen Pop #4 in Bb,,4,4,4,Good enough butcher can fix harmony mistakes,Temparature 0.1 Self_Blend (Rendering)
28 Teen Pop #4 in Bb.Verse_no_drum.X.28 Teen Pop #4 in Bb.Verse_no_drum.D_T01.mid,28 Teen Pop #4 in Bb.Verse_no_drum.mid,28 Teen Pop #4 in Bb.Verse_no_drum.mid,Verse,Drums,0.1,0.608482203086401,0.9147878484787962,0.9872166424383804,0.6840880682693675,,False,28 Teen Pop #4 in Bb,28 Teen Pop #4 in Bb,,3,4,4,Good enough butcher can fix harmony mistakes,Temparature 0.1 Self_Blend (Rendering)
29 Teen Pop #5 In E.Chorus_no_drum.X.29 Teen Pop #5 In E.Chorus_no_drum.D_T01.mid,29 Teen Pop #5 In E.Chorus_no_drum.mid,29 Teen Pop #5 In E.Chorus_no_drum.mid,Chorus,Drums,0.1,0.8717316890996639,0.7281046734825258,0.7833312458938688,0.5353033790313106,,False,29 Teen Pop #5 In E,29 Teen Pop #5 In E,,4,5,4,Good enough butcher can fix the mistakes,Temparature 0.1 Self_Blend (Rendering)
29 Teen Pop #5 In E.PreChorus_no_drum.X.29 Teen Pop #5 In E.PreChorus_no_drum.D_T01.mid,29 Teen Pop #5 In E.PreChorus_no_drum.mid,29 Teen Pop #5 In E.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.1,0.5185143189290767,0.7093909490710071,0.7037494028297259,0.9921208582971904,,False,29 Teen Pop #5 In E,29 Teen Pop #5 In E,,3,3,2,Flat and sounds awful,Temparature 0.1 Self_Blend (Rendering)
29 Teen Pop #5 In E.Verse_no_drum.X.29 Teen Pop #5 In E.Verse_no_drum.D_T01.mid,29 Teen Pop #5 In E.Verse_no_drum.mid,29 Teen Pop #5 In E.Verse_no_drum.mid,Verse,Drums,0.1,0.4320179071941644,0.7200408476962024,0.6024605547050863,0.9792631097453748,,False,29 Teen Pop #5 In E,29 Teen Pop #5 In E,,3,3,2,"very mechanic and not natural whatsoever, sounds weird",Temparature 0.1 Self_Blend (Rendering)
30 Modern Country #4 in C.Chorus_no_drum.X.30 Modern Country #4 in C.Chorus_no_drum.D_T01.mid,30 Modern Country #4 in C.Chorus_no_drum.mid,30 Modern Country #4 in C.Chorus_no_drum.mid,Chorus,Drums,0.1,0.9559598360040188,0.9601832002735308,0.5419997376821324,0.4975335674864842,,False,30 Modern Country #4 in C,30 Modern Country #4 in C,,3,2,3,Almost good enuogh but still extremely raw and messy,Temparature 0.1 Self_Blend (Rendering)
30 Modern Country #4 in C.PreChorus_no_drum.X.30 Modern Country #4 in C.PreChorus_no_drum.D_T01.mid,30 Modern Country #4 in C.PreChorus_no_drum.mid,30 Modern Country #4 in C.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.1,0.8863049026131762,0.8654390747696239,0.5325281879546314,0.5231976863699408,,False,30 Modern Country #4 in C,30 Modern Country #4 in C,,3,2,2,A complete mess,Temparature 0.1 Self_Blend (Rendering)
30 Modern Country #4 in C.Verse_no_drum.X.30 Modern Country #4 in C.Verse_no_drum.D_T01.mid,30 Modern Country #4 in C.Verse_no_drum.mid,30 Modern Country #4 in C.Verse_no_drum.mid,Verse,Drums,0.1,0.8664157252707896,0.9060246592975384,0.664935135906486,0.5313859500943855,,False,30 Modern Country #4 in C,30 Modern Country #4 in C,,3,3,2,A complete mess,Temparature 0.1 Self_Blend (Rendering)
31 Classic Country #2 in F.Chorus_no_drum.X.31 Classic Country #2 in F.Chorus_no_drum.D_T01.mid,31 Classic Country #2 in F.Chorus_no_drum.mid,31 Classic Country #2 in F.Chorus_no_drum.mid,Chorus,Drums,0.1,0.9272220016781688,0.9420513059589156,0.7004871904244696,0.7297217342067684,,False,31 Classic Country #2 in F,31 Classic Country #2 in F,,4,4,4,Good enough butcher can fix the mistakes,Temparature 0.1 Self_Blend (Rendering)
31 Classic Country #2 in F.PreChorus_no_drum.X.31 Classic Country #2 in F.PreChorus_no_drum.D_T01.mid,31 Classic Country #2 in F.PreChorus_no_drum.mid,31 Classic Country #2 in F.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.1,0.9342572689885544,0.91386292017021,0.9029028177625926,0.7163475617265509,,False,31 Classic Country #2 in F,31 Classic Country #2 in F,,4,4,4,Good enough butcher can fix the mistakes,Temparature 0.1 Self_Blend (Rendering)
31 Classic Country #2 in F.Verse_no_drum.X.31 Classic Country #2 in F.Verse_no_drum.D_T01.mid,31 Classic Country #2 in F.Verse_no_drum.mid,31 Classic Country #2 in F.Verse_no_drum.mid,Verse,Drums,0.1,0.8591066307095673,0.880785393689783,0.9671011301605232,0.8908573186523777,,False,31 Classic Country #2 in F,31 Classic Country #2 in F,,5,4,4,Good Enough,Temparature 0.1 Self_Blend (Rendering)
32 Classic Country #3 in C.Chorus_no_drum.X.32 Classic Country #3 in C.Chorus_no_drum.D_T01.mid,32 Classic Country #3 in C.Chorus_no_drum.mid,32 Classic Country #3 in C.Chorus_no_drum.mid,Chorus,Drums,0.1,0.8768075243819943,0.9003897258119337,0.5525038871738126,0.6048745969357194,,False,32 Classic Country #3 in C,32 Classic Country #3 in C,,3,2,2,A complete mess not musical whatsoever,Temparature 0.1 Self_Blend (Rendering)
32 Classic Country #3 in C.PreChorus_no_drum.X.32 Classic Country #3 in C.PreChorus_no_drum.D_T01.mid,32 Classic Country #3 in C.PreChorus_no_drum.mid,32 Classic Country #3 in C.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.1,0.7290053857408154,0.9477575799126284,0.8716719621718654,0.7519905403150794,,False,32 Classic Country #3 in C,32 Classic Country #3 in C,,2,1,1,A tribulation of noetes,Temparature 0.1 Self_Blend (Rendering)
32 Classic Country #3 in C.Verse_no_drum.X.32 Classic Country #3 in C.Verse_no_drum.D_T01.mid,32 Classic Country #3 in C.Verse_no_drum.mid,32 Classic Country #3 in C.Verse_no_drum.mid,Verse,Drums,0.1,0.7595155757833026,0.9146484399781788,0.8842759078441038,0.6503298719631356,,False,32 Classic Country #3 in C,32 Classic Country #3 in C,,2,2,1,A tribulation of noetes,Temparature 0.1 Self_Blend (Rendering)
33 Country Rock #2 in Gm.Chorus_no_drum.X.33 Country Rock #2 in Gm.Chorus_no_drum.D_T01.mid,33 Country Rock #2 in Gm.Chorus_no_drum.mid,33 Country Rock #2 in Gm.Chorus_no_drum.mid,Chorus,Drums,0.1,0.9507270633786532,0.9135065521240952,0.933875399841631,0.4961185656482543,,False,33 Country Rock #2 in Gm,33 Country Rock #2 in Gm,,1,1,1,Noise !,Temparature 0.1 Self_Blend (Rendering)
33 Country Rock #2 in Gm.PreChorus_no_drum.X.33 Country Rock #2 in Gm.PreChorus_no_drum.D_T01.mid,33 Country Rock #2 in Gm.PreChorus_no_drum.mid,33 Country Rock #2 in Gm.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.1,0.9047236044680184,0.8735752199392111,0.4687502235175779,0.6992370448824711,,False,33 Country Rock #2 in Gm,33 Country Rock #2 in Gm,,3,3,3,Not good enough all around,Temparature 0.1 Self_Blend (Rendering)
33 Country Rock #2 in Gm.Verse_no_drum.X.33 Country Rock #2 in Gm.Verse_no_drum.D_T01.mid,33 Country Rock #2 in Gm.Verse_no_drum.mid,33 Country Rock #2 in Gm.Verse_no_drum.mid,Verse,Drums,0.1,0.8739503834535811,0.7798696968460463,0.8234871719059474,0.698879235898686,,False,33 Country Rock #2 in Gm,33 Country Rock #2 in Gm,,2,2,1,A complete mess not musical whatsoever,Temparature 0.1 Self_Blend (Rendering)
34 Modern Country #5 in C.Chorus_no_drum.X.34 Modern Country #5 in C.Chorus_no_drum.D_T01.mid,34 Modern Country #5 in C.Chorus_no_drum.mid,34 Modern Country #5 in C.Chorus_no_drum.mid,Chorus,Drums,0.1,0.8144644942534984,0.8376890817136963,0.4647782296153335,0.7945369865471514,,False,34 Modern Country #5 in C,34 Modern Country #5 in C,,3,2,1,A distorted synth killing the evening,Temparature 0.1 Self_Blend (Rendering)
34 Modern Country #5 in C.PreChorus_no_drum.X.34 Modern Country #5 in C.PreChorus_no_drum.D_T01.mid,34 Modern Country #5 in C.PreChorus_no_drum.mid,34 Modern Country #5 in C.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.1,0.9049353806874784,0.8219468573781813,0.6223479667174128,0.664327863256677,,False,34 Modern Country #5 in C,34 Modern Country #5 in C,,4,4,4,Good enough butcher can fix the mistakes,Temparature 0.1 Self_Blend (Rendering)
34 Modern Country #5 in C.Verse_no_drum.X.34 Modern Country #5 in C.Verse_no_drum.D_T01.mid,34 Modern Country #5 in C.Verse_no_drum.mid,34 Modern Country #5 in C.Verse_no_drum.mid,Verse,Drums,0.1,0.9082283308942352,0.7626234858778385,0.2293672505105208,0.6035577964396086,,False,34 Modern Country #5 in C,34 Modern Country #5 in C,,3,3,3,Dosen't make musical sense,Temparature 0.1 Self_Blend (Rendering)
35 Trap #1 in Em.Chorus_no_drum.X.35 Trap #1 in Em.Chorus_no_drum.D_T01.mid,35 Trap #1 in Em.Chorus_no_drum.mid,35 Trap #1 in Em.Chorus_no_drum.mid,Chorus,Drums,0.1,0.851733829947147,0.5661436035720502,0.7283446651241173,0.8423186352257334,,False,35 Trap #1 in Em,35 Trap #1 in Em,,3,2,2,Terrible all around,Temparature 0.1 Self_Blend (Rendering)
35 Trap #1 in Em.PreChorus_no_drum.X.35 Trap #1 in Em.PreChorus_no_drum.D_T01.mid,35 Trap #1 in Em.PreChorus_no_drum.mid,35 Trap #1 in Em.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.1,0.902921234335052,0.6999209837711614,0.9441912195016996,0.5750472268826068,,False,35 Trap #1 in Em,35 Trap #1 in Em,,3,2,2,Two notes ping - pong,Temparature 0.1 Self_Blend (Rendering)
35 Trap #1 in Em.Verse_no_drum.X.35 Trap #1 in Em.Verse_no_drum.D_T01.mid,35 Trap #1 in Em.Verse_no_drum.mid,35 Trap #1 in Em.Verse_no_drum.mid,Verse,Drums,0.1,0.9080633271058718,0.6231018229714527,0.755528296537792,0.2271922121699078,,False,35 Trap #1 in Em,35 Trap #1 in Em,,4,4,5,"Very creative and suprising, good !",Temparature 0.1 Self_Blend (Rendering)
36 Classic Hip Hop #1 in Am.Chorus_no_drum.X.36 Classic Hip Hop #1 in Am.Chorus_no_drum.D_T01.mid,36 Classic Hip Hop #1 in Am.Chorus_no_drum.mid,36 Classic Hip Hop #1 in Am.Chorus_no_drum.mid,Chorus,Drums,0.1,0.8553952220439822,0.9470150958665272,0.9806864315266376,0.5568148388136698,,False,36 Classic Hip Hop #1 in Am,36 Classic Hip Hop #1 in Am,,3,2,3,Not good enough all around,Temparature 0.1 Self_Blend (Rendering)
36 Classic Hip Hop #1 in Am.PreChorus_no_drum.X.36 Classic Hip Hop #1 in Am.PreChorus_no_drum.D_T01.mid,36 Classic Hip Hop #1 in Am.PreChorus_no_drum.mid,36 Classic Hip Hop #1 in Am.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.1,0.9290086703570593,0.8722162468087495,0.9630090994089692,0.5146262553041788,,False,36 Classic Hip Hop #1 in Am,36 Classic Hip Hop #1 in Am,,2,2,1,One long synth note !?!,Temparature 0.1 Self_Blend (Rendering)
36 Classic Hip Hop #1 in Am.Verse_no_drum.X.36 Classic Hip Hop #1 in Am.Verse_no_drum.D_T01.mid,36 Classic Hip Hop #1 in Am.Verse_no_drum.mid,36 Classic Hip Hop #1 in Am.Verse_no_drum.mid,Verse,Drums,0.1,0.8991512035874784,0.971261252028882,0.9884014411598576,0.5517397135804744,,False,36 Classic Hip Hop #1 in Am,36 Classic Hip Hop #1 in Am,,3,2,3,Playing two long synths in the most louzy way possible,Temparature 0.1 Self_Blend (Rendering)
37 Classic Hip Hop #2 in Em.Chorus_no_drum.X.37 Classic Hip Hop #2 in Em.Chorus_no_drum.D_T01.mid,37 Classic Hip Hop #2 in Em.Chorus_no_drum.mid,37 Classic Hip Hop #2 in Em.Chorus_no_drum.mid,Chorus,Drums,0.1,0.8987795345635827,0.6117774925431939,0.0799083731227394,0.6072150823360271,,False,37 Classic Hip Hop #2 in Em,37 Classic Hip Hop #2 in Em,,4,4,4,"Barley good enough, very repetitive",Temparature 0.1 Self_Blend (Rendering)
37 Classic Hip Hop #2 in Em.PreChorus_no_drum.X.37 Classic Hip Hop #2 in Em.PreChorus_no_drum.D_T01.mid,37 Classic Hip Hop #2 in Em.PreChorus_no_drum.mid,37 Classic Hip Hop #2 in Em.PreChorus_no_drum.mid,Pre_Chorus,Drums,0.1,0.9144078324015832,0.6663706812723259,0.5487613770787841,0.5759531688998757,,False,37 Classic Hip Hop #2 in Em,37 Classic Hip Hop #2 in Em,,2,3,4,A lot of wrong notes but witht the butcher it might pass,Temparature 0.1 Self_Blend (Rendering)
37 Classic Hip Hop #2 in Em.Verse_no_drum.X.37 Classic Hip Hop #2 in Em.Verse_no_drum.D_T01.mid,37 Classic Hip Hop #2 in Em.Verse_no_drum.mid,37 Classic Hip Hop #2 in Em.Verse_no_drum.mid,Verse,Drums,0.1,0.8723806554574219,0.6279910934656397,0.4961873081994652,0.6081182713926502,,False,37 Classic Hip Hop #2 in Em,37 Classic Hip Hop #2 in Em,,2,2,1,It's not music,Temparature 0.1 Self_Blend (Rendering)
38 Classic Hip Hop #3 in Dm.Chorus_no_drum.X.38 Classic Hip Hop #3 in Dm.Chorus_no_drum.D_T01.mid,38 Classic Hip Hop #3 in Dm.Chorus_no_drum.mid,38 Classic Hip Hop #3 in Dm.Chorus_no_drum.mid,Chorus,Drums,0.1,0.8642377033389663,0.6686246837862475,0.6831801063612714,0.7179399145844348,,False,38 Classic Hip Hop #3 in Dm,38 Classic Hip Hop #3 in Dm,,3,2,2,Just awful,Temparature 0.1 Self_Blend (Rendering)
